**flightid,entryTime(milliseconds),exitTime(milliseconds),transitTime(milliseconds),upperStreamSector,currentSector,downStreamSector
598,65632000,65891000,259000,ZOB19,ZOB29,ZAU85
598,65891000,66522000,631000,ZOB29,ZAU85,ZAU33
598,66522000,66692000,170000,ZAU85,ZAU33,ZAU84
598,66692000,66937000,245000,ZAU33,ZAU84,ZAU47
598,66937000,67152000,215000,ZAU84,ZAU47,ZAU45
598,67152000,67760000,608000,ZAU47,ZAU45,ZKC94
598,67760000,68695000,935000,ZAU45,ZKC94,ZKC30
598,68695000,68783000,88000,ZKC94,ZKC30,ZKC29
598,68783000,69967000,1184000,ZKC30,ZKC29,ZME19
598,69967000,70978000,1011000,ZKC29,ZME19,ZFW42
598,70978000,71589000,611000,ZME19,ZFW42,ZFW37
598,71589000,71939782,350782,ZFW42,ZFW37,TRACOND10
598,71939782,72708000,768218,TRACOND10,KDFW,XXXX
599,66120000,66954782,834782,XXXX,KSDF,TRACONTKSDF
599,66954782,67220000,265218,TRACONTKSDF,ZID19,ZME41
599,67220000,67497000,277000,ZID19,ZME41,ZME63
599,67497000,68068000,571000,ZME41,ZME63,ZME26
599,68068000,69302000,1234000,ZME63,ZME26,ZME21
599,69302000,70643000,1341000,ZME26,ZME21,ZFW42
599,70643000,71432000,789000,ZME21,ZFW42,ZFW37
599,71432000,71790282,358282,ZFW42,ZFW37,TRACOND10
599,71790282,72554000,763718,TRACOND10,KDFW,XXXX
600,63180000,64014782,834782,XXXX,KSMF,TRACONTKSMF
600,64014782,64078000,63218,TRACONTKSMF,ZOANE,ZOA44
600,64078000,64432000,354000,ZOANE,ZOA44,ZOA45
600,64432000,64561000,129000,ZOA44,ZOA45,ZOA32
600,64561000,64697000,136000,ZOA45,ZOA32,ZOA33
600,64697000,65428000,731000,ZOA32,ZOA33,ZLC47
600,65428000,66669000,1241000,ZOA33,ZLC47,ZLC44
600,66669000,67185000,516000,ZLC47,ZLC44,ZLC46
600,67185000,67669000,484000,ZLC44,ZLC46,ZDV23
600,67669000,68642000,973000,ZLC46,ZDV23,ZDV37
600,68642000,69534000,892000,ZDV23,ZDV37,ZAB70
600,69534000,70234000,700000,ZDV37,ZAB70,ZAB95
600,70234000,70947000,713000,ZAB70,ZAB95,ZAB87
600,70947000,71565000,618000,ZAB95,ZAB87,ZFW93
600,71565000,72352000,787000,ZAB87,ZFW93,ZFW47
600,72352000,72788000,436000,ZFW93,ZFW47,ZFW93
600,72788000,72901000,113000,ZFW47,ZFW93,ZFW47
600,72901000,73860000,959000,ZFW93,ZFW47,ZFW75
600,73860000,74269282,409282,ZFW47,ZFW75,TRACOND10
600,74269282,74323000,53718,TRACOND10,KDFW,XXXX
601,68040000,68874782,834782,XXXX,KTUS,TRACONTKTUS
601,68874782,69417000,542218,TRACONTKTUS,ZAB47,ZAB90
601,69417000,69752000,335000,ZAB47,ZAB90,ZAB19
601,69752000,70586000,834000,ZAB90,ZAB19,ZAB63
601,70586000,71711000,1125000,ZAB19,ZAB63,ZFW82
601,71711000,73876000,2165000,ZAB63,ZFW82,ZFW65
601,73876000,74551000,675000,ZFW82,ZFW65,ZFW62
601,74551000,74889782,338782,ZFW65,ZFW62,TRACOND10
601,74889782,75135000,245218,TRACOND10,KDFW,XXXX
602,63156000,63990782,834782,XXXX,KRDU,TRACONTKRDU
602,63990782,64117000,126218,TRACONTKRDU,ZTLGO,ZTL29
602,64117000,64448000,331000,ZTLGO,ZTL29,ZTL47
602,64448000,64534000,86000,ZTL29,ZTL47,ZTL33
602,64534000,64647000,113000,ZTL47,ZTL33,ZTL43
602,64647000,65539000,892000,ZTL33,ZTL43,ZTL39
602,65539000,66010000,471000,ZTL43,ZTL39,ZTL37
602,66010000,66310000,300000,ZTL39,ZTL37,ZME62
602,66310000,67040000,730000,ZTL37,ZME62,ZME31
602,67040000,67819000,779000,ZME62,ZME31,ZME26
602,67819000,68574000,755000,ZME31,ZME26,ZME21
602,68574000,69814000,1240000,ZME26,ZME21,ZFW42
602,69814000,70571000,757000,ZME21,ZFW42,ZFW37
602,70571000,70991782,420782,ZFW42,ZFW37,TRACOND10
602,70991782,71720000,728218,TRACOND10,KDFW,XXXX
603,63264000,64098782,834782,XXXX,KSFO,TRACONTKSFO
603,64098782,64485000,386218,TRACONTKSFO,ZOA12,ZOA14
603,64485000,64931000,446000,ZOA12,ZOA14,ZOA13
603,64931000,65217000,286000,ZOA14,ZOA13,ZLA26
603,65217000,65565000,348000,ZOA13,ZLA26,ZLA27
603,65565000,66228000,663000,ZLA26,ZLA27,ZLA38
603,66228000,66745000,517000,ZLA27,ZLA38,ZLA37
603,66745000,67415000,670000,ZLA38,ZLA37,ZLA36
603,67415000,67852000,437000,ZLA37,ZLA36,ZAB92
603,67852000,68819000,967000,ZLA36,ZAB92,ZAB67
603,68819000,68955000,136000,ZAB92,ZAB67,ZAB50
603,68955000,69469000,514000,ZAB67,ZAB50,ZAB79
603,69469000,69626000,157000,ZAB50,ZAB79,ZAB68
603,69626000,70713000,1087000,ZAB79,ZAB68,ZAB94
603,70713000,71307000,594000,ZAB68,ZAB94,ZAB87
603,71307000,72353000,1046000,ZAB94,ZAB87,ZFW93
603,72353000,73124000,771000,ZAB87,ZFW93,ZFW47
603,73124000,73457000,333000,ZFW93,ZFW47,ZFW93
603,73457000,73678000,221000,ZFW47,ZFW93,ZFW47
603,73678000,74520000,842000,ZFW93,ZFW47,ZFW75
603,74520000,75048782,528782,ZFW47,ZFW75,TRACOND10
603,75048782,75073000,24218,TRACOND10,KDFW,XXXX
604,70032000,70866782,834782,XXXX,KSAT,TRACONTKSAT
604,70866782,71413000,546218,TRACONTKSAT,ZHU50,ZHU74
604,71413000,71521000,108000,ZHU50,ZHU74,ZFW65
604,71521000,71874000,353000,ZHU74,ZFW65,ZFW46
604,71874000,72007000,133000,ZFW65,ZFW46,ZFW96
604,72007000,72093000,86000,ZFW46,ZFW96,ZFW62
604,72093000,72395282,302282,ZFW96,ZFW62,TRACOND10
604,72395282,72988000,592718,TRACOND10,KDFW,XXXX
605,72300000,73134782,834782,XXXX,KAUS,TRACONTKAUS
605,73134782,73260000,125218,TRACONTKAUS,ZFWGR,ZHU50
605,73260000,73552000,292000,ZFWGR,ZHU50,ZFW62
605,73552000,75242282,1690282,ZHU50,ZFW62,TRACOND10
605,75242282,75015000,-227282,TRACOND10,KDFW,XXXX
606,68160000,68994782,834782,XXXX,KEGE,TRACONTKEGE
606,68994782,69206000,211218,TRACONTKEGE,ZDV06,ZDV26
606,69206000,69485000,279000,ZDV06,ZDV26,ZDV29
606,69485000,69785000,300000,ZDV26,ZDV29,ZDV30
606,69785000,70678000,893000,ZDV29,ZDV30,ZAB72
606,70678000,71362000,684000,ZDV30,ZAB72,ZAB98
606,71362000,72234000,872000,ZAB72,ZAB98,ZFW47
606,72234000,72963000,729000,ZAB98,ZFW47,ZFW94
606,72963000,73506000,543000,ZFW47,ZFW94,ZFW32
606,73506000,73670000,164000,ZFW94,ZFW32,ZFW75
606,73670000,73968782,298782,ZFW32,ZFW75,TRACOND10
606,73968782,74212000,243218,TRACOND10,KDFW,XXXX
607,69780000,70614782,834782,XXXX,KSTL,TRACONTKSTL
607,70614782,70705000,90218,TRACONTKSTL,ZKCST,ZKC53
607,70705000,71161000,456000,ZKCST,ZKC53,ZKC29
607,71161000,72057000,896000,ZKC53,ZKC29,ZME22
607,72057000,73766000,1709000,ZKC29,ZME22,ZFW42
607,73766000,74347000,581000,ZME22,ZFW42,ZFW37
607,74347000,74802282,455282,ZFW42,ZFW37,TRACOND10
607,74802282,74998000,195718,TRACOND10,KDFW,XXXX
608,72072000,72906782,834782,XXXX,KSAT,TRACONTKSAT
608,72906782,73451000,544218,TRACONTKSAT,ZHU50,ZHU74
608,73451000,73560000,109000,ZHU50,ZHU74,ZFW65
608,73560000,73680000,120000,ZHU74,ZFW65,ZHU74
608,73680000,73941000,261000,ZFW65,ZHU74,ZFW65
608,73941000,74060000,119000,ZHU74,ZFW65,ZHU74
608,74060000,74324000,264000,ZFW65,ZHU74,ZFW65
608,74324000,74616000,292000,ZHU74,ZFW65,ZFW62
608,74616000,74946282,330282,ZFW65,ZFW62,TRACOND10
608,74946282,74977000,30718,TRACOND10,KDFW,XXXX
609,63000000,63834782,834782,XXXX,KDCA,TRACONTKDCA
609,63834782,64092000,257218,TRACONTKDCA,ZDCDI,ZDC31
609,64092000,64216000,124000,ZDCDI,ZDC31,ZDC60
609,64216000,64490000,274000,ZDC31,ZDC60,ZDC52
609,64490000,65230000,740000,ZDC60,ZDC52,ZTL43
609,65230000,66406000,1176000,ZDC52,ZTL43,ZTL39
609,66406000,66905000,499000,ZTL43,ZTL39,ZTL37
609,66905000,67198000,293000,ZTL39,ZTL37,ZME62
609,67198000,67915000,717000,ZTL37,ZME62,ZME31
609,67915000,68665000,750000,ZME62,ZME31,ZME26
609,68665000,69412000,747000,ZME31,ZME26,ZME21
609,69412000,70625000,1213000,ZME26,ZME21,ZFW42
609,70625000,71409000,784000,ZME21,ZFW42,ZFW37
609,71409000,71756782,347782,ZFW42,ZFW37,TRACOND10
609,71756782,72518000,761218,TRACOND10,KDFW,XXXX
610,68850000,69684782,834782,XXXX,KATL,TRACONTKATL
610,69684782,69688000,3218,TRACONTKATL,ZTL01,ZTL04
610,69688000,70229000,541000,ZTL01,ZTL04,ZTL03
610,70229000,70718000,489000,ZTL04,ZTL03,ZME30
610,70718000,71685000,967000,ZTL03,ZME30,ZME45
610,71685000,72441000,756000,ZME30,ZME45,ZFW92
610,72441000,72972000,531000,ZME45,ZFW92,ZFW86
610,72972000,73989000,1017000,ZFW92,ZFW86,ZFW89
610,73989000,74684000,695000,ZFW86,ZFW89,ZFW29
610,74684000,75001782,317782,ZFW89,ZFW29,TRACOND10
610,75001782,75300000,298218,TRACOND10,KDFW,XXXX
611,68118000,68952782,834782,XXXX,KDEN,TRACONTKDEN
611,68952782,69198000,245218,TRACONTKDEN,ZDVCO,ZDV42
611,69198000,69379000,181000,ZDVCO,ZDV42,ZDV41
611,69379000,69703000,324000,ZDV42,ZDV41,ZDV29
611,69703000,70246000,543000,ZDV41,ZDV29,ZAB71
611,70246000,71045000,799000,ZDV29,ZAB71,ZAB97
611,71045000,72034000,989000,ZAB71,ZAB97,ZFW47
611,72034000,72893000,859000,ZAB97,ZFW47,ZFW94
611,72893000,73400000,507000,ZFW47,ZFW94,ZFW32
611,73400000,73525000,125000,ZFW94,ZFW32,ZFW75
611,73525000,73879782,354782,ZFW32,ZFW75,TRACOND10
611,73879782,74191000,311218,TRACOND10,KDFW,XXXX
612,68700000,69534782,834782,XXXX,KMFE,TRACONTKMFE
612,69534782,69614000,79218,TRACONTKMFE,ZHUNQ,ZHU58
612,69614000,69702000,88000,ZHUNQ,ZHU58,ZHU93
612,69702000,70077000,375000,ZHU58,ZHU93,ZHU59
612,70077000,71069000,992000,ZHU93,ZHU59,ZHU76
612,71069000,71588000,519000,ZHU59,ZHU76,ZHU74
612,71588000,72912000,1324000,ZHU76,ZHU74,ZFW65
612,72912000,73162000,250000,ZHU74,ZFW65,ZFW62
612,73162000,73509282,347282,ZFW65,ZFW62,TRACOND10
612,73509282,73778000,268718,TRACOND10,KDFW,XXXX
613,64860000,65694782,834782,XXXX,KSNA,TRACONTKSNA
613,65694782,65807000,112218,TRACONTKSNA,ZLALA,ZLA12
613,65807000,66032000,225000,ZLALA,ZLA12,ZLA40
613,66032000,66456000,424000,ZLA12,ZLA40,ZLA60
613,66456000,66864000,408000,ZLA40,ZLA60,ZAB91
613,66864000,67702000,838000,ZLA60,ZAB91,ZAB38
613,67702000,68531000,829000,ZAB91,ZAB38,ZAB68
613,68531000,69243000,712000,ZAB38,ZAB68,ZAB94
613,69243000,69724000,481000,ZAB68,ZAB94,ZAB87
613,69724000,70561000,837000,ZAB94,ZAB87,ZFW93
613,70561000,71176000,615000,ZAB87,ZFW93,ZFW47
613,71176000,71373000,197000,ZFW93,ZFW47,ZFW94
613,71373000,71769000,396000,ZFW47,ZFW94,ZFW39
613,71769000,72011000,242000,ZFW94,ZFW39,ZFW94
613,72011000,72152000,141000,ZFW39,ZFW94,ZFW32
613,72152000,72407000,255000,ZFW94,ZFW32,ZFW75
613,72407000,72648782,241782,ZFW32,ZFW75,TRACOND10
613,72648782,72981000,332218,TRACOND10,KDFW,XXXX
614,67020000,72266000,5246000,XXXX,MMAA,TRACONTMMAA
614,72266000,73728000,1462000,TRACONTMMAA,ZHU59,ZHU76
614,73728000,74190000,462000,ZHU59,ZHU76,ZHU74
614,74190000,74780000,590000,ZHU76,ZHU74,ZHU78
614,74780000,74950000,170000,ZHU74,ZHU78,ZFW46
614,74950000,75019000,69000,ZHU78,ZFW46,ZFW65
614,75019000,75182000,163000,ZFW46,ZFW65,ZFW62
614,75182000,75549782,367782,ZFW65,ZFW62,TRACOND10
614,75549782,76324000,774218,TRACOND10,KDFW,XXXX
615,65064000,65794434,730434,XXXX,KORD,TRACONC90
615,65794434,66338000,543566,TRACONC90,ZAU44,ZAU45
615,66338000,66649000,311000,ZAU44,ZAU45,ZKC84
615,66649000,67622000,973000,ZAU45,ZKC84,ZKC29
615,67622000,68845000,1223000,ZKC84,ZKC29,ZME22
615,68845000,70103000,1258000,ZKC29,ZME22,ZFW42
615,70103000,70738000,635000,ZME22,ZFW42,ZFW37
615,70738000,71202934,464934,ZFW42,ZFW37,TRACOND10
615,71202934,71871000,668066,TRACOND10,KDFW,XXXX
616,64902000,65736782,834782,XXXX,KCLT,TRACONTKCLT
616,65736782,65740000,3218,TRACONTKCLT,ZTLGP,ZTL31
616,65740000,66078000,338000,ZTLGP,ZTL31,ZTL49
616,66078000,66281000,203000,ZTL31,ZTL49,ZTL50
616,66281000,66649000,368000,ZTL49,ZTL50,ZTL39
616,66649000,66948000,299000,ZTL50,ZTL39,ZTL37
616,66948000,67269000,321000,ZTL39,ZTL37,ZME62
616,67269000,68166000,897000,ZTL37,ZME62,ZME26
616,68166000,69582000,1416000,ZME62,ZME26,ZME21
616,69582000,70806000,1224000,ZME26,ZME21,ZFW42
616,70806000,71580000,774000,ZME21,ZFW42,ZFW37
616,71580000,71943282,363282,ZFW42,ZFW37,TRACOND10
616,71943282,72709000,765718,TRACOND10,KDFW,XXXX
617,66726000,67560782,834782,XXXX,KLAX,TRACONTKLAX
617,67560782,67744000,183218,TRACONTKLAX,ZLALA,ZLA12
617,67744000,68106000,362000,ZLALA,ZLA12,ZLA40
617,68106000,68629000,523000,ZLA12,ZLA40,ZLA60
617,68629000,69159000,530000,ZLA40,ZLA60,ZAB65
617,69159000,70641000,1482000,ZLA60,ZAB65,ZAB90
617,70641000,71716000,1075000,ZAB65,ZAB90,ZAB19
617,71716000,72557000,841000,ZAB90,ZAB19,ZAB63
617,72557000,73666000,1109000,ZAB19,ZAB63,ZFW82
617,73666000,75776000,2110000,ZAB63,ZFW82,ZFW65
617,75776000,76456000,680000,ZFW82,ZFW65,ZFW62
617,76456000,76791282,335282,ZFW65,ZFW62,TRACOND10
617,76791282,77116000,324718,TRACOND10,KDFW,XXXX
618,65142000,65976782,834782,XXXX,KMIA,TRACONTKMIA
618,65976782,66214000,237218,TRACONTKMIA,ZMA46,ZMA47
618,66214000,66363000,149000,ZMA46,ZMA47,ZMA64
618,66363000,66682000,319000,ZMA47,ZMA64,ZMA25
618,66682000,67236000,554000,ZMA64,ZMA25,ZMA08
618,67236000,68162000,926000,ZMA25,ZMA08,ZJX30
618,68162000,69479000,1317000,ZMA08,ZJX30,ZHU24
618,69479000,70442000,963000,ZJX30,ZHU24,ZHU37
618,70442000,70845000,403000,ZHU24,ZHU37,ZHU70
618,70845000,71144000,299000,ZHU37,ZHU70,ZHU81
618,71144000,72144000,1000000,ZHU70,ZHU81,ZFW86
618,72144000,72517000,373000,ZHU81,ZFW86,ZFW89
618,72517000,72840000,323000,ZFW86,ZFW89,ZFW71
618,72840000,73319000,479000,ZFW89,ZFW71,ZFW29
618,73319000,73651782,332782,ZFW71,ZFW29,TRACOND10
618,73651782,74252000,600218,TRACOND10,KDFW,XXXX
619,62904000,63537797,633797,XXXX,KEWR,TRACONN90NY
619,63537797,63636000,98203,TRACONN90NY,ZNYJF,ZNY74
619,63636000,63718000,82000,ZNYJF,ZNY74,ZNY39
619,63718000,64080000,362000,ZNY74,ZNY39,ZNY10
619,64080000,64678000,598000,ZNY39,ZNY10,ZDC04
619,64678000,65139000,461000,ZNY10,ZDC04,ZDC03
619,65139000,66037000,898000,ZDC04,ZDC03,ZID85
619,66037000,67000000,963000,ZDC03,ZID85,ZID83
619,67000000,67663000,663000,ZID85,ZID83,ZID84
619,67663000,68174000,511000,ZID83,ZID84,ZME63
619,68174000,69065000,891000,ZID84,ZME63,ZME26
619,69065000,70315000,1250000,ZME63,ZME26,ZME21
619,70315000,71631000,1316000,ZME26,ZME21,ZFW42
619,71631000,72390000,759000,ZME21,ZFW42,ZFW48
619,72390000,72576000,186000,ZFW42,ZFW48,ZFW42
619,72576000,72742000,166000,ZFW48,ZFW42,ZFW37
619,72742000,73182797,440797,ZFW42,ZFW37,TRACOND10
619,73182797,73538000,355203,TRACOND10,KDFW,XXXX
620,65676000,66510782,834782,XXXX,KFLL,TRACONTKFLL
620,66510782,66567000,56218,TRACONTKFLL,ZMAMI,ZMA24
620,66567000,66732000,165000,ZMAMI,ZMA24,ZMA47
620,66732000,66848000,116000,ZMA24,ZMA47,ZMA64
620,66848000,67132000,284000,ZMA47,ZMA64,ZMA25
620,67132000,67673000,541000,ZMA64,ZMA25,ZMA08
620,67673000,68601000,928000,ZMA25,ZMA08,ZJX30
620,68601000,69921000,1320000,ZMA08,ZJX30,ZHU24
620,69921000,70886000,965000,ZJX30,ZHU24,ZHU65
620,70886000,71289000,403000,ZHU24,ZHU65,ZHU70
620,71289000,71589000,300000,ZHU65,ZHU70,ZHU42
620,71589000,72591000,1002000,ZHU70,ZHU42,ZFW86
620,72591000,72988000,397000,ZHU42,ZFW86,ZFW89
620,72988000,73124000,136000,ZFW86,ZFW89,ZFW86
620,73124000,73294000,170000,ZFW89,ZFW86,ZFW71
620,73294000,73908000,614000,ZFW86,ZFW71,ZFW83
620,73908000,74057000,149000,ZFW71,ZFW83,ZFW29
620,74057000,74314282,257282,ZFW83,ZFW29,TRACOND10
620,74314282,74709000,394718,TRACOND10,KDFW,XXXX
621,36182000,64129000,27947000,XXXX,LEMD,TRACONTLEMD
621,64129000,65326000,1197000,TRACONTLEMD,ZMP12,ZAU23
621,65326000,66104000,778000,ZMP12,ZAU23,ZAU84
621,66104000,67082000,978000,ZAU23,ZAU84,ZAU91
621,67082000,67777000,695000,ZAU84,ZAU91,ZKC94
621,67777000,68497000,720000,ZAU91,ZKC94,ZKC30
621,68497000,69047000,550000,ZKC94,ZKC30,ZKC28
621,69047000,69999000,952000,ZKC30,ZKC28,ZME19
621,69999000,70973000,974000,ZKC28,ZME19,ZFW42
621,70973000,71634000,661000,ZME19,ZFW42,ZFW37
621,71634000,72002041,368041,ZFW42,ZFW37,TRACOND10
621,72002041,72729000,726959,TRACOND10,KDFW,XXXX
622,70500000,71334782,834782,XXXX,KELP,TRACONTKELP
622,71334782,71989000,654218,TRACONTKELP,ZAB20,ZAB63
622,71989000,72229000,240000,ZAB20,ZAB63,ZFW82
622,72229000,74292000,2063000,ZAB63,ZFW82,ZFW65
622,74292000,74951000,659000,ZFW82,ZFW65,ZFW62
622,74951000,75311282,360282,ZFW65,ZFW62,TRACOND10
622,75311282,75683000,371718,TRACOND10,KDFW,XXXX
623,63600000,64434782,834782,XXXX,KSJC,TRACONTKSJC
623,64434782,64630000,195218,TRACONTKSJC,ZOA10,ZOA11
623,64630000,64694000,64000,ZOA10,ZOA11,ZOA21
623,64694000,64977000,283000,ZOA11,ZOA21,ZOA14
623,64977000,65120000,143000,ZOA21,ZOA14,ZOA13
623,65120000,65326000,206000,ZOA14,ZOA13,ZLA26
623,65326000,65493000,167000,ZOA13,ZLA26,ZLA27
623,65493000,66180000,687000,ZLA26,ZLA27,ZLA38
623,66180000,66614000,434000,ZLA27,ZLA38,ZLA37
623,66614000,67171000,557000,ZLA38,ZLA37,ZLA35
623,67171000,67535000,364000,ZLA37,ZLA35,ZAB37
623,67535000,68119000,584000,ZLA35,ZAB37,ZAB45
623,68119000,68731000,612000,ZAB37,ZAB45,ZAB93
623,68731000,69455000,724000,ZAB45,ZAB93,ZAB68
623,69455000,69976000,521000,ZAB93,ZAB68,ZAB94
623,69976000,70610000,634000,ZAB68,ZAB94,ZAB87
623,70610000,71290000,680000,ZAB94,ZAB87,ZFW93
623,71290000,71932000,642000,ZAB87,ZFW93,ZFW47
623,71932000,72148000,216000,ZFW93,ZFW47,ZFW93
623,72148000,72533000,385000,ZFW47,ZFW93,ZFW47
623,72533000,73360000,827000,ZFW93,ZFW47,ZFW75
623,73360000,73698282,338282,ZFW47,ZFW75,TRACOND10
623,73698282,73753000,54718,TRACOND10,KDFW,XXXX
624,64668000,65502782,834782,XXXX,KMCO,TRACONTKMCO
624,65502782,65628000,125218,TRACONTKMCO,ZMAPI,ZJX15
624,65628000,65913000,285000,ZMAPI,ZJX15,ZJX14
624,65913000,66152000,239000,ZJX15,ZJX14,ZJX17
624,66152000,66828000,676000,ZJX14,ZJX17,ZJX34
624,66828000,67316000,488000,ZJX17,ZJX34,ZJX11
624,67316000,68395000,1079000,ZJX34,ZJX11,ZHU63
624,68395000,69089000,694000,ZJX11,ZHU63,ZHU65
624,69089000,69783000,694000,ZHU63,ZHU65,ZHU42
624,69783000,70874000,1091000,ZHU65,ZHU42,ZFW86
624,70874000,71257000,383000,ZHU42,ZFW86,ZFW89
624,71257000,71637000,380000,ZFW86,ZFW89,ZFW71
624,71637000,72008000,371000,ZFW89,ZFW71,ZFW29
624,72008000,72331782,323782,ZFW71,ZFW29,TRACOND10
624,72331782,73022000,690218,TRACOND10,KDFW,XXXX
625,65250000,66084782,834782,XXXX,KATL,TRACONTKATL
625,66084782,66088000,3218,TRACONTKATL,ZTL01,ZTL04
625,66088000,66629000,541000,ZTL01,ZTL04,ZTL03
625,66629000,67122000,493000,ZTL04,ZTL03,ZME30
625,67122000,68115000,993000,ZTL03,ZME30,ZME45
625,68115000,68891000,776000,ZME30,ZME45,ZFW92
625,68891000,69436000,545000,ZME45,ZFW92,ZFW86
625,69436000,70212000,776000,ZFW92,ZFW86,ZFW71
625,70212000,70648000,436000,ZFW86,ZFW71,ZFW89
625,70648000,70717000,69000,ZFW71,ZFW89,ZFW29
625,70717000,70963782,246782,ZFW89,ZFW29,TRACOND10
625,70963782,71795000,831218,TRACOND10,KDFW,XXXX
626,66516000,67350782,834782,XXXX,KPHX,TRACONTKPHX
626,67350782,67362000,11218,TRACONTKPHX,ZAB46,ZAB38
626,67362000,67928000,566000,ZAB46,ZAB38,ZAB50
626,67928000,68332000,404000,ZAB38,ZAB50,ZAB68
626,68332000,69175000,843000,ZAB50,ZAB68,ZAB94
626,69175000,69691000,516000,ZAB68,ZAB94,ZAB87
626,69691000,70592000,901000,ZAB94,ZAB87,ZFW93
626,70592000,71254000,662000,ZAB87,ZFW93,ZFW47
626,71254000,71572000,318000,ZFW93,ZFW47,ZFW94
626,71572000,71977000,405000,ZFW47,ZFW94,ZFW39
626,71977000,72058000,81000,ZFW94,ZFW39,ZFW94
626,72058000,72234000,176000,ZFW39,ZFW94,ZFW32
626,72234000,72514000,280000,ZFW94,ZFW32,ZFW75
626,72514000,72771282,257282,ZFW32,ZFW75,TRACOND10
626,72771282,73110000,338718,TRACOND10,KDFW,XXXX
627,65544000,66378782,834782,XXXX,KLAS,TRACONTKLAS
627,66378782,66440000,61218,TRACONTKLAS,ZLA07,ZLA08
627,66440000,66718000,278000,ZLA07,ZLA08,ZLA35
627,66718000,67195000,477000,ZLA08,ZLA35,ZLA36
627,67195000,67415000,220000,ZLA35,ZLA36,ZAB67
627,67415000,68237000,822000,ZLA36,ZAB67,ZAB93
627,68237000,69174000,937000,ZAB67,ZAB93,ZAB68
627,69174000,69632000,458000,ZAB93,ZAB68,ZAB94
627,69632000,70392000,760000,ZAB68,ZAB94,ZAB87
627,70392000,71228000,836000,ZAB94,ZAB87,ZFW93
627,71228000,72016000,788000,ZAB87,ZFW93,ZFW47
627,72016000,73409000,1393000,ZFW93,ZFW47,ZFW75
627,73409000,73880282,471282,ZFW47,ZFW75,TRACOND10
627,73880282,73984000,103718,TRACOND10,KDFW,XXXX
628,60090000,60924782,834782,XXXX,KLGA,TRACONTKLGA
628,60924782,61154000,229218,TRACONTKLGA,ZNYJF,ZNY55
628,61154000,61528000,374000,ZNYJF,ZNY55,ZNY09
628,61528000,62065000,537000,ZNY55,ZNY09,ZDC04
628,62065000,62769000,704000,ZNY09,ZDC04,ZDC52
628,62769000,63778000,1009000,ZDC04,ZDC52,ZTL43
628,63778000,64959000,1181000,ZDC52,ZTL43,ZTL39
628,64959000,65460000,501000,ZTL43,ZTL39,ZTL37
628,65460000,65755000,295000,ZTL39,ZTL37,ZME62
628,65755000,66474000,719000,ZTL37,ZME62,ZME31
628,66474000,67228000,754000,ZME62,ZME31,ZME26
628,67228000,67978000,750000,ZME31,ZME26,ZME21
628,67978000,69202000,1224000,ZME26,ZME21,ZFW42
628,69202000,70100000,898000,ZME21,ZFW42,ZFW37
628,70100000,70541782,441782,ZFW42,ZFW37,TRACOND10
628,70541782,71096000,554218,TRACOND10,KDFW,XXXX
629,38940000,64370000,25430000,XXXX,EGLL,TRACONTEGLL
629,64370000,65151000,781000,TRACONTEGLL,ZMP12,ZMP13
629,65151000,65928000,777000,ZMP12,ZMP13,ZAU61
629,65928000,66815000,887000,ZMP13,ZAU61,ZAU71
629,66815000,67080000,265000,ZAU61,ZAU71,ZAU95
629,67080000,67391000,311000,ZAU71,ZAU95,ZAU91
629,67391000,67998000,607000,ZAU95,ZAU91,ZKC94
629,67998000,68679000,681000,ZAU91,ZKC94,ZKC30
629,68679000,69198000,519000,ZKC94,ZKC30,ZKC28
629,69198000,70097000,899000,ZKC30,ZKC28,ZME19
629,70097000,71013000,916000,ZKC28,ZME19,ZFW50
629,71013000,71307000,294000,ZME19,ZFW50,ZFW48
629,71307000,71717000,410000,ZFW50,ZFW48,ZFW37
629,71717000,72083041,366041,ZFW48,ZFW37,TRACOND10
629,72083041,72748000,664959,TRACOND10,KDFW,XXXX
630,67740000,68574782,834782,XXXX,KOMA,TRACONTKOMA
630,68574782,68578000,3218,TRACONTKOMA,ZMPOM,ZMP26
630,68578000,69009000,431000,ZMPOM,ZMP26,ZKC46
630,69009000,69121000,112000,ZMP26,ZKC46,ZKC24
630,69121000,69764000,643000,ZKC46,ZKC24,ZKC02
630,69764000,70400000,636000,ZKC24,ZKC02,ZKC06
630,70400000,71044000,644000,ZKC02,ZKC06,ZKC27
630,71044000,71287000,243000,ZKC06,ZKC27,ZFW49
630,71287000,71814000,527000,ZKC27,ZFW49,ZFW47
630,71814000,72235000,421000,ZFW49,ZFW47,ZFW75
630,72235000,72710282,475282,ZFW47,ZFW75,TRACOND10
630,72710282,73076000,365718,TRACOND10,KDFW,XXXX
631,69300000,70134782,834782,XXXX,KABQ,TRACONTKABQ
631,70134782,70706000,571218,TRACONTKABQ,ZAB94,ZAB21
631,70706000,70784000,78000,ZAB94,ZAB21,ZAB87
631,70784000,71558000,774000,ZAB21,ZAB87,ZFW93
631,71558000,72364000,806000,ZAB87,ZFW93,ZFW47
631,72364000,73866000,1502000,ZFW93,ZFW47,ZFW75
631,73866000,74331282,465282,ZFW47,ZFW75,TRACOND10
631,74331282,74371000,39718,TRACOND10,KDFW,XXXX
632,59910000,60744782,834782,XXXX,KPHL,TRACONTKPHL
